species,media,element,locus_tag,old_locus_tag,gene_name,product,uniProt,TAs_in_orf,ins_in_orf,TAs_hit,MRC_orf,max_run_nonIns_Gumbel,nucs_in_max_run_nonIns_Gumbel,post_prob_essentiality_Gumbel,Gumbel,ES_sites_HMM,GD_sites_HMM,NE_sites_HMM,GA_sites_HMM,HMM,consistency_TA_HMM,probES,probGD,probNE,probGA,confidence_score_HMM,flag_HMM,start,end,overlapping_orf,embedded_orf,meanMAPQ,sequencelength_nt,HMM_mod,HMM_essentiality_call_agreement,Gumbel_essentiality_call_agreement,final_essentiality_call_agreement,eggNOG_OGs_Bacteroidetes,eggNOG_OGs_Bacteria,eggNOG_OGs_Bacteroidia,EggNOG_PFAMs,eggNOG_OGs,EggNOG_KEGG_Pathway,EggNOG_KEGG_Module,EggNOG_KEGG_ko,EggNOG_GOs,EggNOG_COG_category,n_species_per_OG,n_calls_per_OG,essentiality_across,max_prob,max_prob_column,final_call_240817,unified_final_call_240817
merdae,solid,intergenic,IG-between-PM_ATCC43184_01936-and-PM_ATCC43184_01937,NA,blank,blank,NA,7,6,0.8571,23.5,1,2,-1,too_short,0,0,7,0,not_essential,1,0,0.000117,0.888068,0.111815,0.8881,NA,2231943,2231996,FALSE,FALSE,41.0507518921743,53,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.888068,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01938-and-PM_ATCC43184_01939,NA,blank,blank,NA,5,5,1,151,0,0,-1,too_short,0,0,5,0,not_essential,1,0,0,0.17088,0.82912,0.1709,low-confidence,2234015,2234052,FALSE,FALSE,41.176110814102,37,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.82912,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01938-and-PM_ATCC43184_01939,NA,blank,blank,NA,5,5,1,208.2,0,0,-1,too_short,0,0,0,5,not_essential,1,0,0,0.007395,0.992605,0.9926,NA,2234015,2234052,FALSE,FALSE,40.5087771361287,37,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.992605,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01939-and-PM_ATCC43184_01940,NA,blank,blank,NA,8,7,0.875,69.57,1,2,-1,too_short,0,0,8,0,not_essential,1,0,0,0.858187,0.141813,0.8582,NA,2235046,2235137,FALSE,FALSE,39.5229895780047,91,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.858187,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01939-and-PM_ATCC43184_01940,NA,blank,blank,NA,8,7,0.875,64.14,1,2,-1,too_short,0,0,8,0,not_essential,1,0,0,0.872534,0.127466,0.8725,NA,2235046,2235137,FALSE,FALSE,38.6510800779535,91,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.872534,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01940-and-PM_ATCC43184_01941,NA,blank,blank,NA,9,8,0.8889,167.5,1,2,-1,too_short,0,0,9,0,not_essential,1,0,0,0.175703,0.824297,0.1757,low-confidence,2236002,2236081,FALSE,FALSE,36.831985470109,79,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.824297,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01940-and-PM_ATCC43184_01941,NA,blank,blank,NA,9,7,0.7778,135.86,1,2,-1,too_short,0,0,9,0,not_essential,1,0,0,0.684907,0.315093,0.6849,NA,2236002,2236081,FALSE,FALSE,38.1687541597332,79,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.684907,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01941-and-PM_ATCC43184_01942,NA,blank,blank,NA,3,3,1,102.33,0,0,-1,too_short,0,0,3,0,not_essential,1,0,0,0.6587,0.3413,0.6587,NA,2236823,2236853,FALSE,FALSE,41.1992355026411,30,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.6587,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01941-and-PM_ATCC43184_01942,NA,blank,blank,NA,3,3,1,112.67,0,0,-1,too_short,0,0,3,0,not_essential,1,0,0,0.638329,0.361671,0.6383,NA,2236823,2236853,FALSE,FALSE,40.1030375549983,30,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.638329,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01942-and-PM_ATCC43184_01943,NA,blank,blank,NA,10,10,1,74.9,0,0,-1,too_short,0,0,10,0,not_essential,1,0,0,0.817415,0.182585,0.8174,NA,2238045,2238157,FALSE,FALSE,41.1229373799387,112,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.817415,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01942-and-PM_ATCC43184_01943,NA,blank,blank,NA,10,10,1,128.4,0,0,-1,too_short,0,0,10,0,not_essential,1,0,0,0.485354,0.514646,0.4854,ambiguous,2238045,2238157,FALSE,FALSE,39.3136875400478,112,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.514646,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01944-and-PM_ATCC43184_01945,NA,blank,blank,NA,26,17,0.6538,17,4,48,0,not_essential,0,17,0,9,growth_defect,0.654,0,0.643278,0.32383,0.032892,0.6433,NA,2240667,2240948,FALSE,FALSE,37.7891290325357,281,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.643278,probGD,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01944-and-PM_ATCC43184_01945,NA,blank,blank,NA,26,22,0.8462,25.23,2,37,0,not_essential,0,0,26,0,not_essential,1,0,2.1E-05,0.888584,0.111395,0.8886,NA,2240667,2240948,FALSE,FALSE,39.5978104263888,281,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.888584,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01945-and-PM_ATCC43184_01946,NA,blank,blank,NA,13,10,0.7692,68.5,1,2,-1,too_short,0,0,13,0,not_essential,1,0,0,0.875455,0.124545,0.8755,NA,2241855,2241979,FALSE,FALSE,38.8591630015979,124,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.875455,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01945-and-PM_ATCC43184_01946,NA,blank,blank,NA,13,11,0.8462,58.91,2,13,-1,too_short,0,0,13,0,not_essential,1,0,0,0.87984,0.12016,0.8798,NA,2241855,2241979,FALSE,FALSE,39.3529633668102,124,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.87984,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01946-and-PM_ATCC43184_01947,NA,blank,blank,NA,26,16,0.6154,4.75,4,39,0,not_essential,0,26,0,0,growth_defect,1,0.067112,0.885989,0.042507,0.004392,0.886,NA,2243090,2243385,FALSE,FALSE,35.9246597906234,295,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.885989,probGD,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01946-and-PM_ATCC43184_01947,NA,blank,blank,NA,26,18,0.6923,13.06,4,36,0,not_essential,0,11,15,0,not_essential,0.577,0,0.805109,0.171697,0.023194,0.1717,low-confidence,2243090,2243385,FALSE,FALSE,38.7025302843098,295,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.805109,probGD,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01947-and-PM_ATCC43184_01948,NA,blank,blank,NA,9,8,0.8889,88.25,1,2,-1,too_short,0,0,9,0,not_essential,1,0,0,0.799951,0.200049,0.8,NA,2244175,2244274,FALSE,FALSE,35.762289643361,99,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.799951,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01947-and-PM_ATCC43184_01948,NA,blank,blank,NA,9,9,1,110.11,0,0,-1,too_short,0,0,9,0,not_essential,1,0,0,0.65924,0.34076,0.6592,NA,2244175,2244274,FALSE,FALSE,38.9328249995948,99,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.65924,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01948-and-PM_ATCC43184_01949,NA,blank,blank,NA,5,5,1,67.4,0,0,-1,too_short,0,0,5,0,not_essential,1,0,0,0.842424,0.157576,0.8424,NA,2244557,2244613,FALSE,FALSE,29.7955808059597,56,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.842424,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01948-and-PM_ATCC43184_01949,NA,blank,blank,NA,5,5,1,68,0,0,-1,too_short,0,0,5,0,not_essential,1,0,0,0.853187,0.146813,0.8532,NA,2244557,2244613,FALSE,FALSE,30.3680073157447,56,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.853187,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01949-and-PM_ATCC43184_01950,NA,blank,blank,NA,8,7,0.875,93.29,1,2,-1,too_short,0,0,8,0,not_essential,1,0,0,0.785395,0.214605,0.7854,NA,2245838,2245971,FALSE,FALSE,40.5019650466664,133,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.785395,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01949-and-PM_ATCC43184_01950,NA,blank,blank,NA,8,7,0.875,48.43,1,2,-1,too_short,0,0,8,0,not_essential,1,0,0,0.885777,0.114223,0.8858,NA,2245838,2245971,FALSE,FALSE,40.2070771601367,133,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.885777,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01950-and-PM_ATCC43184_01951,NA,blank,blank,NA,25,19,0.76,19.37,3,25,0,not_essential,0,0,25,0,not_essential,1,0,0.142065,0.778744,0.07919,0.7787,NA,2246827,2247035,FALSE,FALSE,40.7651255696311,208,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.778744,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01950-and-PM_ATCC43184_01951,NA,blank,blank,NA,25,17,0.68,22.06,5,30,0.0001,not_essential,0,11,14,0,not_essential,0.56,0,0.046241,0.844636,0.109123,0.8446,NA,2246827,2247035,FALSE,FALSE,39.7098469022932,208,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.844636,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01951-and-PM_ATCC43184_01952,NA,blank,blank,NA,14,13,0.9286,95.85,1,2,-1,too_short,0,0,14,0,not_essential,1,0,0,0.745752,0.254248,0.7458,NA,2247246,2247356,FALSE,FALSE,39.1103683850038,110,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.745752,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01951-and-PM_ATCC43184_01952,NA,blank,blank,NA,14,14,1,83,0,0,-1,too_short,0,0,14,0,not_essential,1,0,0,0.81102,0.18898,0.811,NA,2247246,2247356,FALSE,FALSE,39.5926960361347,110,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.81102,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01953-and-PM_ATCC43184_01954,NA,blank,blank,NA,3,3,1,54.67,0,0,-1,too_short,0,0,3,0,not_essential,1,0,0,0.872788,0.127212,0.8728,NA,2251084,2251113,FALSE,FALSE,40.881708141056,29,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.872788,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01953-and-PM_ATCC43184_01954,NA,blank,blank,NA,3,3,1,19,0,0,-1,too_short,0,0,3,0,not_essential,1,0,0.000678,0.887018,0.112305,0.887,NA,2251084,2251113,FALSE,FALSE,40.8339743589744,29,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.887018,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01955-and-PM_ATCC43184_01956,NA,blank,blank,NA,6,6,1,21.33,0,0,-1,too_short,0,0,6,0,not_essential,1,0,0.000313,0.906133,0.093553,0.9061,NA,2259032,2259104,FALSE,FALSE,37.4226954971712,72,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.906133,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01955-and-PM_ATCC43184_01956,NA,blank,blank,NA,6,5,0.8333,54.4,1,2,-1,too_short,0,0,6,0,not_essential,1,0,0,0.883766,0.116234,0.8838,NA,2259032,2259104,FALSE,FALSE,40.5159918895512,72,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.883766,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01958-and-PM_ATCC43184_01959,NA,blank,blank,NA,5,4,0.8,3.75,1,2,-1,too_short,0,5,0,0,growth_defect,1,0.054638,0.897737,0.043166,0.004459,0.8977,NA,2261644,2261735,FALSE,FALSE,39.3071519795658,91,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.897737,probGD,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01958-and-PM_ATCC43184_01959,NA,blank,blank,NA,5,3,0.6,15.67,2,10,-1,too_short,0,5,0,0,growth_defect,1,0,0.77331,0.199786,0.026904,0.7733,NA,2261644,2261735,FALSE,FALSE,38.4532824448943,91,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.77331,probGD,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01959-and-PM_ATCC43184_01960,NA,blank,blank,NA,18,15,0.8333,27.2,1,2,-1,too_short,0,0,18,0,not_essential,1,0,4.6E-05,0.905849,0.094105,0.9058,NA,2263299,2263477,FALSE,FALSE,26.5495688486598,178,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.905849,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01959-and-PM_ATCC43184_01960,NA,blank,blank,NA,18,18,1,33.17,0,0,-1,too_short,0,0,18,0,not_essential,1,0,0,0.889485,0.110515,0.8895,NA,2263299,2263477,FALSE,FALSE,28.2006192619703,178,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.889485,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01961-and-PM_ATCC43184_01962,NA,blank,blank,NA,10,9,0.9,83.44,1,2,-1,too_short,0,0,10,0,not_essential,1,0,0,0.813775,0.186225,0.8138,NA,2264187,2264261,FALSE,FALSE,1,74,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.813775,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01961-and-PM_ATCC43184_01962,NA,blank,blank,NA,10,9,0.9,93.11,1,2,-1,too_short,0,0,10,0,not_essential,1,0,0,0.804935,0.195065,0.8049,NA,2264187,2264261,FALSE,FALSE,1,74,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.804935,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01968-and-PM_ATCC43184_01969,NA,blank,blank,NA,13,12,0.9231,15.75,1,2,-1,too_short,0,0,13,0,not_essential,1,0,0.16008,0.762405,0.077514,0.7624,NA,2277562,2277665,FALSE,FALSE,38.9462909644406,103,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.762405,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01968-and-PM_ATCC43184_01969,NA,blank,blank,NA,13,11,0.8462,38.27,1,2,-1,too_short,0,0,13,0,not_essential,1,0,0,0.88956,0.11044,0.8896,NA,2277562,2277665,FALSE,FALSE,40.9315437839844,103,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.88956,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01970-and-PM_ATCC43184_01971,NA,blank,blank,NA,10,4,0.4,12.75,3,16,-1,too_short,0,9,1,0,growth_defect,0.9,1.7E-05,0.938812,0.055479,0.005691,0.9388,NA,2279232,2279303,FALSE,FALSE,28.0894819466248,71,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.938812,probGD,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01970-and-PM_ATCC43184_01971,NA,blank,blank,NA,10,2,0.2,19.5,6,31,-1,too_short,0,10,0,0,growth_defect,1,0.001812,0.953575,0.03906,0.005553,0.9536,NA,2279232,2279303,FALSE,FALSE,41.6486486486486,71,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.953575,probGD,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01971-and-PM_ATCC43184_01972,NA,blank,blank,NA,65,50,0.7692,40.64,6,31,5E-05,not_essential,0,0,65,0,not_essential,1,0,0,0.901341,0.098659,0.9013,NA,2279397,2280126,FALSE,FALSE,38.5354854913759,729,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.901341,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01971-and-PM_ATCC43184_01972,NA,blank,blank,NA,65,54,0.8308,45.35,4,23,0,not_essential,0,0,65,0,not_essential,1,0,0,0.888121,0.111879,0.8881,NA,2279397,2280126,FALSE,FALSE,38.792818661271,729,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.888121,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01972-and-PM_ATCC43184_01973,NA,blank,blank,NA,12,12,1,56.67,0,0,-1,too_short,0,0,12,0,not_essential,1,0,0,0.868864,0.131136,0.8689,NA,2280370,2280543,FALSE,FALSE,40.2268408259391,173,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.868864,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01972-and-PM_ATCC43184_01973,NA,blank,blank,NA,12,12,1,134,0,0,-1,too_short,0,0,12,0,not_essential,1,0,0,0.423664,0.576336,0.4237,ambiguous,2280370,2280543,FALSE,FALSE,38.9727982837388,173,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.576336,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01973-and-PM_ATCC43184_01974,NA,blank,blank,NA,8,7,0.875,122.71,1,2,-1,too_short,0,0,8,0,not_essential,1,0,0,0.605469,0.394531,0.6055,NA,2281330,2281377,FALSE,FALSE,37.5644089075489,47,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.605469,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01973-and-PM_ATCC43184_01974,NA,blank,blank,NA,8,8,1,69.62,0,0,-1,too_short,0,0,8,0,not_essential,1,0,0,0.849643,0.150357,0.8496,NA,2281330,2281377,FALSE,FALSE,40.4752570515216,47,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.849643,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01975-and-PM_ATCC43184_01976,NA,blank,blank,NA,24,19,0.7917,98.47,2,10,0,not_essential,0,0,24,0,not_essential,1,0,0,0.802052,0.197948,0.8021,NA,2283147,2283445,FALSE,FALSE,37.6523802624348,298,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.802052,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01975-and-PM_ATCC43184_01976,NA,blank,blank,NA,24,22,0.9167,78.68,1,2,0,not_essential,0,0,24,0,not_essential,1,0,0,0.841901,0.158099,0.8419,NA,2283147,2283445,FALSE,FALSE,39.8901231271319,298,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.841901,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01978-and-PM_ATCC43184_01979,NA,blank,blank,NA,10,8,0.8,14.88,1,2,-1,too_short,0,0,10,0,not_essential,1,0,0.534375,0.422699,0.042926,0.4227,ambiguous,2286693,2286771,FALSE,FALSE,39.6436307856476,78,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.534375,probGD,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01978-and-PM_ATCC43184_01979,NA,blank,blank,NA,10,6,0.6,32.17,1,2,-1,too_short,2,0,8,0,not_essential,0.8,0,0.00036,0.887513,0.112127,0.8875,NA,2286693,2286771,FALSE,FALSE,40.036460867657,78,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.887513,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01979-and-PM_ATCC43184_01980,NA,blank,blank,NA,9,9,1,18.78,0,0,-1,too_short,0,2,7,0,not_essential,0.778,0,0.005057,0.902506,0.092437,0.9025,NA,2287441,2287556,FALSE,FALSE,38.1907642474661,115,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.902506,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01979-and-PM_ATCC43184_01980,NA,blank,blank,NA,9,7,0.7778,28.43,1,2,-1,too_short,0,0,9,0,not_essential,1,0,7E-06,0.888836,0.111158,0.8888,NA,2287441,2287556,FALSE,FALSE,36.6891633168419,115,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.888836,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01984-and-PM_ATCC43184_01985,NA,blank,blank,NA,24,24,1,108.46,0,0,0.15185,uncertain,0,0,24,0,not_essential,1,0,0,0.60543,0.39457,0.6054,NA,2292558,2292748,FALSE,FALSE,40.2654404078048,190,not_essential,not_essential,uncertain,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.60543,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01984-and-PM_ATCC43184_01985,NA,blank,blank,NA,24,24,1,98.96,0,0,0.2805,uncertain,0,0,0,24,not_essential,1,0,0,0.736215,0.263785,0.2638,ambiguous,2292558,2292748,FALSE,FALSE,39.0595574475841,190,not_essential,not_essential,uncertain,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.736215,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01985-and-PM_ATCC43184_01986,NA,blank,blank,NA,32,32,1,530,0,0,0.5033,uncertain,0,0,0,32,not_essential,1,0,0,0,1,1,NA,2293691,2294218,FALSE,FALSE,35.7363499965228,527,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,1,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01985-and-PM_ATCC43184_01986,NA,blank,blank,NA,32,29,0.9062,622.07,2,66,0,not_essential,0,0,0,32,not_essential,1,0,0,0,1,1,NA,2293691,2294218,FALSE,FALSE,35.7809829213951,527,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,1,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01986-and-PM_ATCC43184_01987,NA,blank,blank,NA,7,5,0.7143,17.6,1,2,-1,too_short,0,0,7,0,not_essential,1,0,0.431569,0.516026,0.052405,0.516,NA,2294960,2295072,FALSE,FALSE,40.5231579699215,112,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.516026,probNE,not_essential,not_essential
merdae,solid,intergenic,IG-between-PM_ATCC43184_01986-and-PM_ATCC43184_01987,NA,blank,blank,NA,7,6,0.8571,23.33,1,2,-1,too_short,0,0,7,0,not_essential,1,0,0.000143,0.887988,0.111869,0.888,NA,2294960,2295072,FALSE,FALSE,40.4345797063913,112,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.887988,probNE,not_essential,not_essential
merdae,liquid,intergenic,IG-between-PM_ATCC43184_01987-and-PM_ATCC43184_01988,NA,blank,blank,NA,1,1,1,25.5,0,0,-1,too_short,0,0,2,0,not_essential,1,0,1E-06,0.904818,0.09518,0.9048,NA,2295841,2295871,FALSE,FALSE,40.3624087971649,30,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.904818,probNE,not_essential,not_essential
